Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-04-26,S005,P0014,Toys,North,242,190,138,187.89,87.66,15,Rainy,0,85.38,Winter
2022-12-08,S005,P0003,Toys,West,331,99,36,115.43,89.77,20,Rainy,0,93.11,Autumn
2022-08-12,S005,P0013,Toys,North,454,293,94,293.48,85.97,10,Sunny,0,85.2,Spring
2022-07-24,S005,P0009,Toys,North,251,88,65,79.07,42.88,5,Snowy,0,43.46,Spring
2023-12-27,S005,P0020,Toys,West,144,138,109,128.95,17.53,0,Cloudy,0,16.63,Autumn
2023-02-21,S005,P0016,Toys,West,281,68,22,75.11,13.1,0,Cloudy,0,16.21,Winter
2023-10-02,S005,P0020,Toys,West,173,87,93,78.32,22.15,15,Sunny,0,26.25,Summer
2023-09-18,S005,P0012,Toys,West,483,99,53,109.11,47.85,5,Cloudy,0,45.57,Spring
2023-09-08,S005,P0018,Toys,South,470,241,156,241.01,84.23,5,Sunny,0,88.03,Summer
2022-06-07,S005,P0009,Toys,North,138,69,144,84.17,77.23,15,Cloudy,1,77.59,Autumn
2022-02-13,S005,P0015,Toys,North,474,167,150,178.98,57.73,0,Sunny,1,61.17,Winter
2022-01-08,S005,P0003,Toys,East,341,208,23,202.85,61.05,10,Cloudy,1,62.64,Spring
2023-11-30,S005,P0011,Toys,East,281,281,138,273.12,32.45,5,Cloudy,0,31.87,Spring
2022-06-23,S005,P0019,Toys,South,286,47,51,40.77,87.01,0,Cloudy,0,82.33,Spring
2022-01-22,S005,P0015,Toys,West,486,344,139,341.82,50.43,10,Snowy,1,47.55,Summer
2023-12-23,S005,P0020,Toys,East,471,220,123,218.73,96.8,10,Sunny,1,99.42,Winter
2022-10-27,S005,P0004,Toys,East,68,10,158,7.42,55.42,15,Snowy,1,55.2,Winter
2023-09-23,S005,P0016,Toys,East,62,30,45,41.64,67.1,10,Cloudy,1,65.22,Spring
2023-03-28,S005,P0020,Toys,South,373,31,142,42.66,33.38,20,Cloudy,1,34.4,Spring
2022-10-16,S005,P0006,Toys,East,159,125,156,135.97,95.04,15,Rainy,0,95.8,Spring
2022-11-23,S005,P0016,Toys,East,298,129,147,144.8,51.98,10,Sunny,0,53.84,Summer
2022-02-24,S005,P0007,Toys,South,363,16,106,11.84,14.5,10,Sunny,0,17.27,Summer
2022-05-04,S005,P0001,Toys,North,333,33,194,49.82,54.32,15,Snowy,0,56.01,Summer
2023-02-21,S005,P0001,Toys,East,204,201,26,218.9,34.98,0,Cloudy,0,39.39,Autumn
2022-05-02,S005,P0011,Toys,East,241,58,195,58.17,22.82,20,Sunny,0,21.51,Winter
2023-08-30,S005,P0011,Toys,South,354,294,108,298.53,14.36,20,Cloudy,0,14.52,Spring
2023-04-06,S005,P0003,Toys,North,77,68,161,72.97,51.83,15,Snowy,1,56.45,Winter
2022-12-08,S005,P0013,Toys,East,245,115,150,118.45,95.46,0,Sunny,0,99.9,Summer
2023-01-10,S005,P0002,Toys,West,140,68,25,79.64,30.74,20,Snowy,0,34.28,Spring
2023-08-12,S005,P0008,Toys,South,375,345,65,341.89,32.55,20,Sunny,1,37.14,Winter
2023-10-28,S005,P0001,Toys,South,149,136,189,144.55,69.93,0,Rainy,0,71.46,Winter
2023-05-28,S005,P0010,Toys,West,291,49,20,42.28,67.77,20,Sunny,1,71.62,Summer
2023-01-14,S005,P0011,Toys,West,381,229,182,244.71,14.01,5,Rainy,1,13.32,Winter
2022-10-30,S005,P0016,Toys,South,70,1,141,6.16,72.49,20,Sunny,0,77.34,Spring
2022-12-16,S005,P0020,Toys,East,130,0,34,15.11,72.92,15,Sunny,1,71.42,Winter
2023-07-03,S005,P0007,Toys,South,157,17,195,33.53,92.42,10,Cloudy,0,93.68,Summer
2023-09-10,S005,P0016,Toys,West,308,159,125,154.2,36.38,20,Snowy,1,35.43,Spring
2023-02-20,S005,P0004,Toys,North,281,112,39,113.39,56.33,0,Sunny,1,61.28,Autumn
2022-10-25,S005,P0020,Toys,North,322,44,117,51.05,14.59,20,Sunny,0,12.73,Spring
2023-01-14,S005,P0018,Toys,East,64,10,156,28.47,74.79,10,Sunny,0,71.93,Winter
2022-08-27,S005,P0007,Toys,East,263,27,22,28.91,12.31,0,Sunny,1,15.45,Autumn
2022-07-04,S005,P0005,Toys,North,491,253,64,271.49,35.4,15,Cloudy,1,31.88,Autumn
2022-03-02,S005,P0003,Toys,East,430,199,150,206.59,16.83,0,Sunny,1,13.15,Spring
2022-06-29,S005,P0014,Toys,East,188,143,75,155.55,98.56,20,Sunny,1,97.18,Autumn
2023-12-31,S005,P0019,Toys,North,235,17,126,8.84,22.2,10,Cloudy,1,25.34,Autumn
2022-10-16,S005,P0010,Toys,North,90,46,78,45.3,34.45,15,Sunny,0,36.35,Autumn
2023-12-27,S005,P0012,Toys,North,137,45,105,40.56,16.18,0,Sunny,0,21.02,Spring
2022-10-28,S005,P0003,Toys,East,353,96,185,89.25,72.5,10,Snowy,0,75.33,Summer
2022-09-25,S005,P0005,Toys,East,319,82,153,92.38,13.73,15,Snowy,1,14.87,Autumn
2023-06-17,S005,P0013,Toys,West,304,93,170,101.0,60.73,20,Cloudy,1,59.53,Autumn
2022-09-24,S005,P0004,Toys,South,63,0,85,-9.55,99.87,0,Snowy,1,96.54,Autumn
2022-10-18,S005,P0008,Toys,South,269,173,133,192.83,72.43,0,Cloudy,1,69.39,Autumn
2023-01-04,S005,P0005,Toys,East,128,103,43,102.21,74.75,15,Rainy,1,69.77,Winter
2023-08-29,S005,P0006,Toys,East,418,4,172,10.88,12.85,20,Snowy,0,14.87,Summer
2022-08-10,S005,P0004,Toys,North,292,272,127,282.51,86.33,10,Sunny,0,84.7,Summer
2022-02-06,S005,P0001,Toys,West,352,339,98,337.65,68.61,10,Snowy,1,68.89,Autumn
2023-12-20,S005,P0010,Toys,North,225,204,176,196.34,62.76,10,Snowy,1,65.55,Spring
2022-07-30,S005,P0020,Toys,East,121,82,91,87.04,64.19,20,Rainy,1,64.16,Spring
2022-06-24,S005,P0010,Toys,North,159,153,133,149.54,20.02,20,Rainy,1,18.11,Autumn
2023-11-25,S005,P0020,Toys,West,430,289,29,306.38,89.93,15,Sunny,0,91.14,Summer
2022-03-09,S005,P0012,Toys,South,231,176,24,192.63,17.07,0,Cloudy,1,19.02,Spring
2022-01-18,S005,P0005,Toys,East,146,69,117,64.27,16.32,5,Cloudy,1,15.61,Spring
2022-04-09,S005,P0008,Toys,West,380,60,32,70.68,19.07,20,Sunny,0,17.56,Winter
2023-09-15,S005,P0015,Toys,South,82,74,85,76.27,55.01,20,Snowy,0,52.03,Summer
2023-07-05,S005,P0009,Toys,North,110,50,23,54.17,36.14,20,Cloudy,1,34.46,Autumn
2023-11-16,S005,P0015,Toys,East,382,166,82,163.61,62.58,10,Snowy,0,63.99,Spring
2022-04-10,S005,P0001,Toys,South,62,23,90,15.95,36.25,15,Sunny,0,37.33,Winter
2022-12-04,S005,P0002,Toys,North,175,58,160,60.25,87.48,15,Cloudy,1,83.7,Winter
2023-10-20,S005,P0008,Toys,East,256,54,42,59.58,50.63,20,Sunny,0,53.84,Autumn
2023-04-14,S005,P0018,Toys,South,228,131,105,134.75,11.74,0,Snowy,0,10.11,Winter
2022-05-24,S005,P0014,Toys,West,131,5,89,2.04,71.07,0,Rainy,0,68.42,Summer
2023-06-05,S005,P0012,Toys,South,407,290,95,288.36,37.45,20,Sunny,0,38.74,Summer
2022-11-18,S005,P0005,Toys,East,362,58,107,50.3,93.05,20,Sunny,0,88.38,Autumn
2023-03-27,S005,P0018,Toys,West,455,91,53,86.05,96.1,0,Sunny,1,100.93,Winter
2022-08-06,S005,P0006,Toys,West,172,133,61,145.22,12.63,10,Cloudy,0,9.81,Autumn
2023-12-13,S005,P0010,Toys,West,415,372,190,377.74,56.82,5,Cloudy,0,52.02,Autumn
2023-07-26,S005,P0013,Toys,West,107,36,70,29.97,57.76,0,Cloudy,0,56.67,Autumn
2023-01-15,S005,P0018,Toys,South,281,68,192,71.04,42.53,10,Sunny,1,46.67,Summer
2022-01-07,S005,P0013,Toys,North,129,88,177,89.85,47.68,20,Cloudy,1,44.19,Winter
2023-11-09,S005,P0018,Toys,East,340,132,58,147.1,97.51,10,Snowy,1,100.64,Summer
2023-06-13,S005,P0013,Toys,North,203,51,85,49.78,45.4,20,Rainy,0,43.28,Autumn
2023-09-17,S005,P0016,Toys,South,425,245,138,262.34,93.72,0,Snowy,0,93.82,Winter
2022-09-03,S005,P0019,Toys,South,301,114,110,126.29,32.28,10,Snowy,0,32.81,Spring
2023-01-19,S005,P0017,Toys,South,438,125,74,120.48,50.4,10,Cloudy,1,45.73,Autumn
2022-10-08,S005,P0010,Toys,East,83,31,41,30.76,32.53,10,Sunny,0,27.9,Summer
2023-07-09,S005,P0013,Toys,South,97,55,60,71.48,99.31,10,Snowy,1,102.66,Summer
2023-04-13,S005,P0012,Toys,West,500,359,110,377.31,22.69,0,Rainy,1,23.39,Winter
2022-06-13,S005,P0001,Toys,East,392,380,121,375.82,63.45,0,Sunny,0,58.47,Summer
2022-06-27,S005,P0019,Toys,North,359,182,77,177.62,86.74,10,Snowy,0,84.63,Winter
2022-04-12,S005,P0018,Toys,South,313,129,52,128.59,51.0,0,Rainy,0,47.42,Spring
2023-01-09,S005,P0011,Toys,North,171,58,132,61.94,93.91,5,Snowy,0,98.83,Autumn
2023-02-12,S005,P0016,Toys,West,79,65,199,84.86,37.04,5,Rainy,1,38.78,Spring
2022-07-23,S005,P0004,Toys,South,121,107,151,103.14,13.56,0,Snowy,1,13.26,Autumn
2022-05-29,S005,P0006,Toys,East,304,44,119,43.21,97.55,5,Snowy,0,101.77,Autumn
2022-01-29,S005,P0008,Toys,North,164,96,141,89.2,99.89,0,Rainy,0,100.27,Winter
2022-04-14,S005,P0007,Toys,North,70,52,134,64.6,52.64,20,Cloudy,1,48.65,Winter
2023-02-05,S005,P0012,Toys,South,121,87,76,81.78,42.95,5,Sunny,0,44.39,Winter
2023-12-20,S005,P0002,Toys,West,472,336,96,329.0,23.51,0,Sunny,1,28.36,Autumn
2022-01-21,S005,P0011,Toys,East,145,57,173,60.66,93.67,5,Snowy,1,92.16,Spring
2023-05-29,S005,P0017,Toys,South,176,47,157,53.27,79.75,5,Snowy,1,81.34,Spring
2022-07-05,S005,P0003,Toys,North,118,16,105,20.46,11.37,20,Snowy,1,13.37,Summer
2023-02-06,S005,P0014,Toys,East,388,220,128,218.3,38.03,20,Cloudy,0,34.79,Summer
2022-01-03,S005,P0018,Toys,North,376,36,53,43.47,38.42,0,Snowy,1,35.98,Winter
2023-08-23,S005,P0015,Toys,North,183,112,115,103.33,21.05,10,Cloudy,1,18.67,Winter
2022-03-12,S005,P0020,Toys,North,472,434,66,426.07,46.61,5,Rainy,0,47.57,Autumn
2022-09-25,S005,P0010,Toys,North,324,31,169,26.0,41.25,20,Sunny,0,39.1,Summer
2022-10-23,S005,P0018,Toys,West,220,12,23,28.19,91.73,0,Rainy,1,92.35,Spring
2022-12-22,S005,P0016,Toys,West,106,30,116,31.61,29.0,20,Snowy,1,31.55,Autumn
2023-11-17,S005,P0018,Toys,West,493,219,153,220.99,93.21,5,Rainy,1,88.32,Summer
2023-11-16,S005,P0018,Toys,East,248,89,174,80.72,71.27,10,Snowy,0,68.35,Winter
2023-12-10,S005,P0012,Toys,North,385,146,156,147.51,11.95,0,Snowy,0,13.08,Autumn
2023-01-18,S005,P0019,Toys,South,304,248,67,253.83,86.07,5,Cloudy,1,89.01,Spring
2023-08-20,S005,P0015,Toys,East,132,41,76,43.49,62.89,0,Sunny,1,67.77,Spring
2023-09-22,S005,P0003,Toys,East,165,79,181,95.24,32.23,5,Snowy,0,29.63,Winter
2023-02-22,S005,P0010,Toys,South,56,53,81,71.97,87.01,15,Snowy,0,90.74,Winter
2022-07-31,S005,P0012,Toys,South,308,30,158,20.0,91.9,10,Snowy,1,94.5,Autumn
2023-07-01,S005,P0004,Toys,West,181,161,169,159.51,86.01,10,Cloudy,1,84.94,Autumn
2022-08-13,S005,P0002,Toys,East,95,22,177,30.45,89.69,0,Cloudy,1,91.35,Summer
2022-05-01,S005,P0017,Toys,West,430,199,24,207.56,63.96,10,Snowy,0,65.98,Autumn
2023-07-23,S005,P0018,Toys,West,123,31,197,35.23,94.16,10,Cloudy,0,96.16,Autumn
2023-03-18,S005,P0014,Toys,East,61,61,103,52.37,34.25,10,Snowy,0,31.54,Autumn
2022-03-24,S005,P0019,Toys,East,426,116,122,109.2,58.84,5,Sunny,1,59.07,Winter
2022-05-06,S005,P0004,Toys,North,428,169,173,166.38,34.42,15,Rainy,0,32.72,Summer
2022-11-30,S005,P0007,Toys,North,86,37,189,36.8,69.22,10,Snowy,0,67.91,Winter
2022-09-13,S005,P0010,Toys,South,70,66,107,75.78,17.57,15,Snowy,1,12.61,Spring
2023-11-19,S005,P0009,Toys,South,168,7,76,16.47,58.94,0,Snowy,0,62.54,Summer
2023-11-18,S005,P0005,Toys,West,477,44,98,52.81,17.18,0,Cloudy,1,14.78,Summer
2023-03-18,S005,P0010,Toys,East,399,87,36,96.79,59.77,0,Cloudy,0,62.44,Autumn
2023-03-19,S005,P0004,Toys,South,448,68,196,86.89,56.3,5,Rainy,0,53.31,Autumn
2023-05-26,S005,P0013,Toys,South,314,152,146,159.96,78.51,10,Rainy,0,74.61,Winter
2022-03-29,S005,P0012,Toys,South,193,125,80,140.85,90.62,20,Cloudy,1,93.09,Autumn
2023-11-28,S005,P0004,Toys,East,95,17,29,18.07,82.07,15,Snowy,1,85.17,Winter
2022-11-21,S005,P0006,Toys,South,284,219,134,232.58,84.49,10,Cloudy,1,87.8,Summer
2023-02-08,S005,P0009,Toys,South,404,331,125,346.13,55.49,5,Rainy,1,54.12,Summer
2022-05-13,S005,P0015,Toys,North,403,33,153,31.93,30.03,15,Snowy,0,25.34,Summer
2023-08-12,S005,P0014,Toys,South,268,14,135,6.69,64.13,15,Rainy,1,60.86,Spring
2023-09-02,S005,P0017,Toys,West,119,71,109,75.47,26.36,20,Sunny,0,30.3,Winter
2023-09-13,S005,P0019,Toys,South,448,326,153,329.26,26.7,5,Snowy,1,25.45,Summer
2023-07-15,S005,P0013,Toys,North,373,67,185,58.13,47.05,0,Sunny,1,50.02,Spring
2022-11-01,S005,P0020,Toys,West,391,274,95,269.78,11.37,5,Rainy,1,6.43,Autumn
2023-10-18,S005,P0016,Toys,West,179,104,40,120.26,67.7,10,Rainy,0,72.53,Winter
2022-08-28,S005,P0006,Toys,North,423,210,164,216.48,23.09,0,Sunny,1,27.21,Winter
2023-03-15,S005,P0020,Toys,East,173,2,151,-4.1,53.1,0,Rainy,0,48.9,Autumn
2023-06-12,S005,P0017,Toys,North,227,23,185,14.59,71.46,20,Sunny,1,74.5,Summer
2022-09-11,S005,P0018,Toys,South,271,62,29,71.58,47.03,20,Cloudy,0,50.36,Winter
2022-10-01,S005,P0004,Toys,South,242,11,61,24.66,58.62,20,Cloudy,1,57.9,Autumn
2023-10-16,S005,P0011,Toys,East,146,62,104,65.05,27.8,0,Sunny,1,28.73,Spring
2022-09-09,S005,P0004,Toys,North,338,158,170,158.88,18.17,5,Sunny,1,18.36,Spring
2023-02-20,S005,P0018,Toys,South,402,78,105,83.03,59.7,10,Sunny,1,63.61,Summer
2022-02-07,S005,P0019,Toys,South,326,114,138,109.83,68.04,5,Cloudy,1,70.68,Winter
2023-12-13,S005,P0020,Toys,West,51,12,112,29.9,21.84,15,Sunny,1,26.79,Spring
2022-05-19,S005,P0019,Toys,East,357,261,160,251.94,24.84,20,Sunny,0,25.06,Autumn
2022-12-30,S005,P0012,Toys,North,285,110,66,116.83,64.78,0,Rainy,1,66.26,Spring
2022-06-20,S005,P0007,Toys,South,421,140,112,131.16,99.55,10,Cloudy,0,100.92,Spring
2022-10-28,S005,P0020,Toys,North,73,19,122,11.81,28.52,0,Rainy,0,28.11,Summer
2022-08-13,S005,P0004,Toys,West,312,90,59,93.16,29.95,20,Cloudy,0,33.36,Autumn
2022-04-29,S005,P0020,Toys,North,55,21,84,38.65,52.16,5,Rainy,1,55.43,Spring
2022-05-16,S005,P0007,Toys,East,426,223,155,218.39,25.53,20,Cloudy,0,24.71,Spring
2022-10-13,S005,P0013,Toys,South,337,114,91,131.06,87.94,10,Rainy,0,89.64,Spring
2022-10-07,S005,P0020,Toys,South,138,5,196,-0.22,72.3,20,Rainy,1,69.35,Spring
2022-05-05,S005,P0014,Toys,East,416,56,27,60.53,44.18,15,Sunny,0,44.85,Winter
2022-06-03,S005,P0007,Toys,East,409,70,120,60.53,78.52,5,Rainy,1,78.29,Autumn
2023-09-23,S005,P0013,Toys,West,188,83,173,77.84,27.3,0,Snowy,1,30.31,Spring
2023-02-16,S005,P0020,Toys,North,452,75,66,72.67,51.07,0,Sunny,1,46.92,Summer
2022-09-12,S005,P0014,Toys,North,133,32,72,34.04,46.22,5,Snowy,0,48.8,Spring
2023-04-21,S005,P0013,Toys,West,87,75,200,90.6,81.66,0,Cloudy,1,77.65,Summer
2022-10-15,S005,P0018,Toys,South,226,192,42,209.02,79.71,20,Rainy,0,75.59,Autumn
2023-11-18,S005,P0013,Toys,South,128,112,110,117.58,69.38,20,Snowy,0,64.94,Autumn
2022-01-29,S005,P0013,Toys,East,480,120,47,137.97,50.8,20,Rainy,1,50.97,Autumn
2022-07-01,S005,P0009,Toys,East,240,172,194,185.81,53.05,5,Sunny,0,50.35,Autumn
2023-11-08,S005,P0017,Toys,South,338,243,91,234.91,15.23,0,Cloudy,0,15.51,Winter
2023-05-01,S005,P0007,Toys,South,456,435,37,441.37,58.59,20,Snowy,1,58.38,Summer
2022-09-29,S005,P0008,Toys,South,128,118,129,122.57,30.18,15,Snowy,0,34.67,Summer
2023-03-26,S005,P0003,Toys,North,403,140,31,152.88,34.89,20,Rainy,0,38.61,Autumn
2022-07-25,S005,P0007,Toys,West,73,73,94,83.36,33.8,0,Cloudy,0,30.79,Summer
2022-01-30,S005,P0010,Toys,North,278,0,114,-3.96,94.49,15,Sunny,0,96.11,Winter
2022-06-08,S005,P0010,Toys,West,302,100,181,117.74,89.87,15,Cloudy,0,86.98,Spring
2023-10-30,S005,P0004,Toys,East,263,212,186,219.74,93.05,20,Cloudy,1,92.84,Spring
2023-10-21,S005,P0009,Toys,East,498,94,30,84.87,29.03,0,Sunny,0,25.18,Autumn
2023-12-19,S005,P0002,Toys,North,105,23,76,33.38,11.48,0,Cloudy,0,10.69,Autumn
2022-06-03,S005,P0014,Toys,West,145,72,60,82.91,59.07,5,Rainy,0,58.72,Spring
2022-04-03,S005,P0013,Toys,East,150,30,85,26.24,11.31,20,Cloudy,0,7.64,Autumn
2022-03-10,S005,P0006,Toys,East,272,139,192,148.07,90.66,15,Snowy,1,94.66,Spring
2022-01-10,S005,P0012,Toys,South,102,62,68,77.34,79.0,10,Rainy,0,75.64,Spring
2022-09-07,S005,P0013,Toys,East,153,130,192,123.02,28.83,5,Cloudy,0,24.4,Spring
2022-08-07,S005,P0011,Toys,North,127,126,120,138.49,51.99,10,Cloudy,0,48.4,Winter
2022-07-10,S005,P0002,Toys,West,451,88,79,94.63,75.81,15,Rainy,0,75.36,Autumn
2022-10-31,S005,P0003,Toys,South,225,204,100,220.39,54.26,0,Sunny,0,59.17,Summer
2022-10-09,S005,P0001,Toys,West,154,76,112,74.4,48.57,20,Sunny,0,46.89,Autumn
2022-01-02,S005,P0014,Toys,South,437,286,116,282.52,14.65,20,Snowy,1,13.12,Winter
2023-01-26,S005,P0012,Toys,West,284,101,100,114.33,14.0,20,Cloudy,1,9.56,Spring
2023-07-24,S005,P0008,Toys,West,133,107,136,105.51,86.92,5,Snowy,0,83.18,Summer
2023-09-07,S005,P0008,Toys,North,442,440,150,434.71,39.28,0,Sunny,0,41.26,Winter
2022-09-28,S005,P0012,Toys,East,301,239,150,239.7,79.23,5,Cloudy,0,77.84,Winter
2022-07-27,S005,P0016,Toys,South,347,25,129,23.6,16.91,20,Snowy,1,12.14,Winter
2022-06-14,S005,P0004,Toys,East,256,85,21,83.91,56.14,20,Cloudy,0,57.22,Spring
2023-03-02,S005,P0002,Toys,North,67,14,134,31.58,89.35,15,Cloudy,0,85.64,Winter
2023-08-03,S005,P0006,Toys,East,160,148,174,165.38,24.78,10,Sunny,0,25.12,Winter
2023-08-04,S005,P0012,Toys,East,442,186,122,205.89,72.3,20,Cloudy,0,72.78,Winter
2023-06-29,S005,P0005,Toys,West,71,46,111,65.47,41.14,15,Cloudy,0,43.68,Summer
2022-10-15,S005,P0005,Toys,South,185,24,118,41.09,43.95,10,Snowy,0,48.76,Autumn
2022-05-19,S005,P0003,Toys,West,463,9,93,7.68,62.1,15,Cloudy,0,64.83,Winter
2022-01-11,S005,P0016,Toys,North,315,6,194,19.66,37.75,5,Cloudy,1,39.79,Winter
2022-07-31,S005,P0017,Toys,South,405,44,83,50.42,36.38,5,Cloudy,1,37.67,Summer
2023-05-02,S005,P0016,Toys,West,112,67,26,76.01,21.73,0,Rainy,1,17.47,Summer
2023-03-28,S005,P0003,Toys,East,496,294,44,313.56,99.28,0,Sunny,0,99.78,Winter
2022-07-26,S005,P0017,Toys,South,261,37,90,27.69,96.0,5,Cloudy,1,96.28,Summer
2022-10-06,S005,P0018,Toys,East,385,349,129,361.34,46.25,15,Rainy,1,47.57,Summer
2022-10-18,S005,P0007,Toys,East,354,14,195,23.01,98.35,5,Cloudy,1,101.35,Winter
2023-09-13,S005,P0014,Toys,East,270,20,173,25.24,79.04,20,Snowy,1,80.02,Autumn
2023-04-15,S005,P0004,Toys,West,177,5,99,-3.44,17.52,20,Sunny,0,19.1,Spring
2022-09-02,S005,P0015,Toys,South,154,2,90,13.89,80.14,15,Cloudy,0,80.02,Summer
2022-04-10,S005,P0007,Toys,South,405,176,34,185.81,69.46,15,Sunny,1,67.8,Autumn
2023-09-21,S005,P0011,Toys,South,140,24,93,16.75,46.6,0,Sunny,1,44.5,Spring
2023-08-06,S005,P0013,Toys,North,448,404,157,396.48,93.45,15,Snowy,0,97.02,Winter
2022-01-04,S005,P0017,Toys,North,460,256,107,252.35,37.46,20,Cloudy,1,33.09,Autumn
2022-06-15,S005,P0005,Toys,West,374,216,131,227.24,81.38,5,Snowy,0,85.44,Winter
2022-01-07,S005,P0007,Toys,North,441,246,68,260.89,76.42,5,Cloudy,0,72.96,Summer
2023-11-23,S005,P0004,Toys,East,471,210,122,229.38,33.46,15,Cloudy,0,31.99,Summer
2022-05-07,S005,P0014,Toys,South,209,165,162,181.8,86.43,15,Cloudy,1,84.89,Summer
2023-08-27,S005,P0019,Toys,East,130,87,181,91.48,30.41,10,Cloudy,1,27.42,Summer
2022-08-18,S005,P0003,Toys,South,281,232,167,251.84,75.99,5,Cloudy,1,71.59,Summer
2023-04-01,S005,P0019,Toys,West,55,8,89,23.35,99.9,15,Rainy,0,99.46,Autumn
2023-04-13,S005,P0006,Toys,West,208,184,101,178.29,36.58,20,Snowy,0,39.8,Winter
2022-05-11,S005,P0008,Toys,South,182,61,113,56.16,71.46,20,Cloudy,0,73.86,Spring
2023-02-27,S005,P0008,Toys,South,165,116,136,130.42,79.77,0,Cloudy,1,79.45,Summer
2023-12-18,S005,P0017,Toys,South,434,288,69,280.0,32.95,5,Rainy,0,35.33,Spring
2022-03-05,S005,P0012,Toys,North,470,322,20,338.17,27.95,20,Rainy,0,29.66,Summer
2022-07-13,S005,P0012,Toys,West,222,95,120,98.66,36.91,0,Snowy,1,35.05,Summer
2022-12-15,S005,P0003,Toys,North,283,115,152,107.98,56.3,10,Snowy,1,56.54,Summer
2023-09-17,S005,P0003,Toys,West,151,101,56,112.35,17.38,5,Sunny,0,15.21,Spring
2022-02-08,S005,P0010,Toys,South,232,41,173,38.56,74.51,10,Rainy,0,74.68,Spring
2023-02-22,S005,P0003,Toys,East,314,48,69,47.44,47.17,0,Sunny,0,44.02,Spring
2022-06-01,S005,P0016,Toys,South,121,94,78,103.67,99.01,0,Cloudy,0,102.84,Summer
2023-12-04,S005,P0013,Toys,North,200,119,72,109.83,60.53,5,Cloudy,0,59.57,Summer
2022-11-29,S005,P0017,Toys,North,410,287,153,282.29,81.89,10,Cloudy,0,81.29,Autumn
2022-05-18,S005,P0014,Toys,West,452,340,192,353.44,84.91,15,Rainy,0,83.85,Spring
2023-12-19,S005,P0003,Toys,West,129,4,189,4.83,39.16,20,Rainy,0,43.25,Spring
2023-03-11,S005,P0009,Toys,West,283,169,136,176.4,97.78,20,Snowy,1,98.85,Autumn
2023-03-27,S005,P0003,Toys,West,244,205,56,207.17,39.62,15,Sunny,1,38.22,Spring
2023-05-25,S005,P0014,Toys,East,63,44,54,53.01,46.77,10,Snowy,0,48.81,Summer
2022-02-02,S005,P0011,Toys,East,56,49,100,44.54,48.94,15,Snowy,1,46.8,Summer
2023-12-29,S005,P0003,Toys,East,338,144,114,139.73,24.52,0,Snowy,0,24.42,Spring
2023-05-08,S005,P0002,Toys,North,399,263,120,266.51,46.7,20,Snowy,1,50.14,Autumn
2022-09-04,S005,P0019,Toys,East,400,369,172,369.17,19.0,20,Cloudy,1,16.2,Autumn
2023-12-28,S005,P0010,Toys,East,164,54,107,50.37,82.58,10,Snowy,0,83.34,Summer
2022-02-17,S005,P0013,Toys,East,198,66,137,56.23,82.28,10,Snowy,1,84.78,Winter
2022-10-12,S005,P0019,Toys,West,350,191,80,187.97,42.31,15,Sunny,1,43.92,Autumn
2022-09-07,S005,P0016,Toys,West,297,114,164,128.53,88.39,10,Rainy,0,92.62,Spring
2022-06-19,S005,P0004,Toys,West,305,96,92,99.48,76.96,15,Snowy,0,79.1,Spring
2022-05-27,S005,P0019,Toys,West,50,8,181,13.6,26.51,10,Cloudy,1,29.15,Spring
2022-02-15,S005,P0015,Toys,North,193,143,106,134.53,85.31,20,Sunny,0,83.72,Summer
2022-03-16,S005,P0005,Toys,South,121,29,98,25.25,23.17,20,Snowy,1,26.47,Autumn
2023-09-18,S005,P0017,Toys,West,116,93,143,94.25,78.96,5,Sunny,0,74.87,Winter
2023-11-12,S005,P0001,Toys,South,355,296,101,307.14,40.19,5,Rainy,1,37.18,Spring
2022-09-23,S005,P0015,Toys,West,478,451,50,448.91,86.74,0,Rainy,0,91.6,Spring
2023-11-21,S005,P0007,Toys,West,472,1,107,-6.67,28.76,0,Sunny,0,30.66,Spring
2023-12-04,S005,P0017,Toys,South,56,3,164,4.75,78.14,5,Snowy,0,80.29,Winter
2023-09-23,S005,P0002,Toys,East,69,67,23,80.94,70.09,0,Sunny,1,67.98,Summer
2022-09-26,S005,P0009,Toys,East,103,37,115,49.76,24.9,0,Sunny,0,29.89,Winter
2023-09-14,S005,P0008,Toys,South,307,289,104,294.71,41.5,0,Rainy,1,39.06,Spring
2023-07-01,S005,P0002,Toys,South,78,70,193,88.44,17.03,5,Snowy,0,21.45,Summer
2022-11-05,S005,P0017,Toys,West,155,114,64,104.01,43.65,5,Sunny,1,41.01,Summer
2022-01-04,S005,P0005,Toys,South,292,78,25,85.65,45.85,15,Sunny,1,43.84,Autumn
2023-12-30,S005,P0002,Toys,South,446,183,146,189.9,63.68,0,Rainy,1,60.21,Spring
2022-05-13,S005,P0001,Toys,East,125,54,143,64.73,71.4,0,Cloudy,1,70.36,Autumn
2022-06-08,S005,P0013,Toys,South,319,22,190,22.64,15.77,0,Sunny,0,19.73,Spring
2023-10-24,S005,P0005,Toys,North,448,281,46,290.44,92.4,0,Sunny,0,94.84,Summer
2023-10-30,S005,P0019,Toys,West,125,59,173,72.76,46.46,5,Cloudy,0,44.53,Winter
